N,종목명,현재가,전일비,등락률,액면가,매출액,자산총계,영업이익
1551.0,삼성 인버스 코스피 200 선물 ETN,11560.0,55.0,+0.48%,0.0
1552.0,ACE 멕시코MSCI(합성),14440.0,185.0,-1.26%,0.0
1553.0,대덕1우,9480.0,60.0,+0.64%,500.0
1554.0,신한 인버스 구리 선물 ETN(H),5700.0,65.0,-1.13%,0.0
1555.0,미래에셋 FnGuide 부산엑스포 추가수익 ETN,11335.0,0.0,0.00%,0.0
1556.0,ARIRANG S&P글로벌인프라,14130.0,160.0,-1.12%,0.0
1557.0,미래에셋 인도네시아 Top5 ETN,11300.0,20.0,+0.18%,0.0
1558.0,TIMEFOLIO Korea플러스배당액티브,10085.0,30.0,-0.30%,0.0
1559.0,KOSEF 차이나A50커넥트MSCI,9405.0,0.0,0.00%,0.0
1560.0,KODEX Fn K-뉴딜디지털플러스,9395.0,70.0,+0.75%,0.0
1561.0,메리츠 인버스 미국채30년 ETN(H),11270.0,0.0,0.00%,0.0
1562.0,TRUE 인버스 HSCEI ETN(H) B,11250.0,290.0,-2.51%,0.0
1563.0,TRUE 유로스탁스50 양매도 5% OTM ETN(H),11245.0,0.0,0.00%,0.0
1564.0,신한 인버스 Russell 2000 ETN,11220.0,0.0,0.00%,0.0
1565.0,TIGER 일본TOPIX(합성 H),17480.0,100.0,-0.57%,0.0
1566.0,TRUE 인버스 은 선물 ETN,11180.0,270.0,-2.36%,0.0
1567.0,ARIRANG 우량회사채50 1년,111775.0,60.0,+0.05%,0.0
1568.0,메리츠 금 선물 ETN(H),11145.0,165.0,+1.50%,0.0
1569.0,삼성 금 선물 ETN(H),11135.0,145.0,+1.32%,0.0
1570.0,KODEX 구리선물(H),6955.0,75.0,+1.09%,0.0
1571.0,메리츠 레버리지 국채5년 ETN,11110.0,0.0,0.00%,0.0
1572.0,TRUE 은 선물 ETN,11065.0,85.0,+0.77%,0.0
1573.0,TRUE 인버스 금 선물 ETN,11005.0,0.0,0.00%,0.0
1574.0,넥센우,3045.0,15.0,-0.49%,500.0
1575.0,메리츠 대표 농산물 선물 ETN(H),10880.0,270.0,+2.54%,0.0
1576.0,신한 인버스 2X 미국달러 선물 ETN,5430.0,120.0,+2.26%,0.0
1577.0,파워 코스피100,24665.0,130.0,-0.52%,0.0
1578.0,메리츠 인버스 2X 국채10년 ETN,10830.0,0.0,0.00%,0.0
1579.0,KBSTAR 국채선물5년추종,48780.0,235.0,+0.48%,0.0
1580.0,SOL KRX300,15440.0,145.0,-0.93%,0.0
1581.0,TIGER KRX300,15390.0,0.0,0.00%,0.0
1582.0,JW중외제약우,32100.0,0.0,0.00%,2500.0
1583.0,KODEX 미국S&P500헬스케어,10740.0,170.0,-1.56%,0.0
1584.0,메리츠 인버스 구리 선물 ETN(H),10725.0,0.0,0.00%,0.0
1585.0,삼성 레버리지 항셍테크 ETN(H),1785.0,20.0,+1.13%,0.0
1586.0,KODEX 미국S&P500필수소비재,10705.0,315.0,-2.86%,0.0
1587.0,QV US 500 월간레버리지 ETN(H),21395.0,0.0,0.00%,0.0
1588.0,삼성 인버스 구리 선물 ETN(H),10695.0,10.0,-0.09%,0.0
1589.0,메리츠 국채5년 ETN,10650.0,0.0,0.00%,0.0
1590.0,메리츠 인버스 국채10년 ETN,10620.0,0.0,0.00%,0.0
1591.0,ARIRANG 200선물인버스2X,5585.0,35.0,+0.63%,0.0
1592.0,미래에셋 천연가스 선물 ETN(H),2650.0,70.0,-2.57%,0.0
1593.0,에셋플러스 코리아대장장이액티브,10595.0,140.0,-1.30%,0.0
1594.0,KOSEF 물가채KIS,105845.0,275.0,+0.26%,0.0
1595.0,메리츠 레버리지 국채3년 ETN,10575.0,0.0,0.00%,0.0
1596.0,TIGER 배당성장,15965.0,40.0,-0.25%,0.0
1597.0,TIGER 한중전기차(합성),11060.0,100.0,-0.90%,0.0
1598.0,KB S&P 유럽탄소배출권 선물 ETN(H),10490.0,275.0,-2.55%,0.0
1599.0,QV S&P500 버퍼10% 3월 ETN(H),10490.0,0.0,0.00%,0.0
1600.0,KODEX 미국S&P500금융,10485.0,255.0,-2.37%,0.0
1601.0,KB KRX ESG Eco ETN,10470.0,85.0,-0.81%,0.0
1602.0,삼양사우,28200.0,0.0,0.00%,5000.0
1603.0,KODEX KTOP30,17365.0,5.0,-0.03%,0.0
1604.0,메리츠 3X 레버리지 국채10년 ETN,20780.0,240.0,+1.17%,0.0
1605.0,메리츠 국채3년 ETN,10385.0,0.0,0.00%,0.0
1606.0,메리츠 은 선물 ETN(H),10370.0,205.0,+2.02%,0.0
1607.0,KODEX 미국S&P500경기소비재,10365.0,150.0,-1.43%,0.0
1608.0,QV S&P500 버퍼10% 6월 ETN(H),10355.0,0.0,0.00%,0.0
1609.0,KODEX 일본TOPIX100,17250.0,30.0,+0.17%,0.0
1610.0,메리츠 3X 레버리지 국채5년 ETN,20680.0,0.0,0.00%,0.0
1611.0,QV S&P500 버퍼10% 12월 ETN(H),10325.0,0.0,0.00%,0.0
1612.0,TRUE 레버리지 베트남 VN30 선물 ETN(H),10325.0,5.0,-0.05%,0.0
1613.0,TIGER 200커버드콜ATM,8595.0,5.0,-0.06%,0.0
1614.0,KTOP 코스피50,22920.0,40.0,-0.17%,0.0
1615.0,메리츠 3X 레버리지 국채3년 ETN,20615.0,80.0,+0.39%,0.0
1616.0,삼성 은 선물 ETN(H),10285.0,185.0,+1.83%,0.0
1617.0,하나 인버스 2X 콩 선물 ETN(H),10280.0,160.0,-1.53%,0.0
1618.0,하나 인버스 2X 코스닥150 선물 ETN,10275.0,120.0,-1.15%,0.0
1619.0,대신 인버스 2X 코스닥 150 선물 ETN,10275.0,85.0,-0.82%,0.0
1620.0,ACE 싱가포르리츠,12815.0,105.0,-0.81%,0.0
1621.0,하나 S&P 레버리지 WTI원유 선물 ETN,10205.0,985.0,-8.80%,0.0
1622.0,삼성 인버스 2X 은 선물 ETN(H),1020.0,30.0,-2.86%,0.0
1623.0,삼성 KRX 2차전지 K-뉴딜 ETN,10200.0,50.0,-0.49%,0.0
1624.0,KBSTAR KRX300,15685.0,5.0,-0.03%,0.0
1625.0,SOL 24-06 국고채액티브,101925.0,50.0,+0.05%,0.0
1626.0,성신양회우,13840.0,50.0,-0.36%,5000.0
1627.0,TRUE 구리 선물 ETN,10180.0,10.0,-0.10%,0.0
1628.0,QV 블룸버그 2X WTI원유선물 ETN,10180.0,1005.0,-8.99%,0.0
1629.0,SK증권우,2600.0,10.0,-0.38%,500.0
1630.0,신한 블룸버그 레버리지 WTI원유 선물 ETN,10170.0,970.0,-8.71%,0.0
1631.0,TRUE 플래티넘 선물 ETN,10130.0,100.0,-0.98%,0.0
1632.0,미래에셋 인도네시아 금속&에너지 Top5 ETN,10105.0,85.0,-0.83%,0.0
1633.0,KODEX 미국클린에너지나스닥,7770.0,60.0,-0.77%,0.0
1634.0,KBSTAR 미국고정배당우선증권ICE TR,9610.0,300.0,-3.03%,0.0
1635.0,대신 3X 레버리지 국채10년 ETN,20165.0,0.0,0.00%,0.0
1636.0,대신 S&P500 VIX S/T 선물 ETN,10045.0,230.0,+2.34%,0.0
1637.0,대신 국채10년 ETN,10040.0,0.0,0.00%,0.0
1638.0,ACE 미국달러단기채권액티브,10030.0,110.0,-1.08%,0.0
1639.0,QV iSelect-WG 그린에너지 ESG ETN,10005.0,0.0,0.00%,0.0
1640.0,TRUE FnGuide IoT ETN,9990.0,30.0,-0.30%,0.0
1641.0,대신 인버스 국채10년 ETN,9975.0,0.0,0.00%,0.0
1642.0,TRUE 인버스 2X S&P500 선물 ETN(H),1995.0,30.0,+1.53%,0.0
1643.0,KODEX Fn웹툰&드라마,4985.0,30.0,-0.60%,0.0
1644.0,KB 인버스 2X S&P 500 선물 ETN,9960.0,40.0,+0.40%,0.0
1645.0,KOSEF 국고채10년레버리지,110160.0,890.0,+0.81%,0.0
1646.0,에셋플러스 글로벌대장장이액티브,10540.0,125.0,-1.17%,0.0
1647.0,KOSEF 미국나스닥100(H),11005.0,60.0,-0.54%,0.0
1648.0,하나 iSelect-WG 탄소중립 ESG ETN,9900.0,0.0,0.00%,0.0
1649.0,KB 인버스 2X 구리 선물 ETN(H),19760.0,445.0,-2.20%,0.0
1650.0,ACE 원자력테마딥서치,10975.0,55.0,+0.50%,0.0
1651.0,메리츠 인버스 3X 국채3년 ETN,19735.0,0.0,0.00%,0.0
1652.0,TRUE 블룸버그 인도네시아 대표원자재 ETN,9820.0,30.0,-0.30%,0.0
1653.0,마이다스 KoreaStock액티브,18665.0,20.0,-0.11%,0.0
1654.0,대신 인버스 3X 국채10년 ETN,19540.0,255.0,-1.29%,0.0
1655.0,HANARO 탄소효율그린뉴딜,8135.0,30.0,-0.37%,0.0
1656.0,메리츠 인버스 3X 국채5년 ETN,19500.0,0.0,0.00%,0.0
1657.0,DB하이텍1우,86700.0,2100.0,-2.36%,5000.0
1658.0,KODEX 미국S&P바이오(합성),23960.0,730.0,+3.14%,0.0
1659.0,메리츠 인버스 2X 국채3년 ETN,9675.0,0.0,0.00%,0.0
1660.0,메리츠 인버스 국채5년 ETN,9670.0,0.0,0.00%,0.0
1661.0,삼성 인버스 나스닥 100 ETN(H),9645.0,15.0,+0.16%,0.0
1662.0,메리츠 인버스 3X 국채10년 ETN,19225.0,0.0,0.00%,0.0
1663.0,삼성 인버스 China A50 선물 ETN(H),9610.0,135.0,-1.39%,0.0
1664.0,KOSEF 미국달러선물인버스,8965.0,100.0,+1.13%,0.0
1665.0,TIGER 한중반도체(합성),11250.0,190.0,-1.66%,0.0
1666.0,메리츠 블룸버그 레버리지 WTI선물 ETN(H),9535.0,795.0,-7.70%,0.0
1667.0,KB S&P 레버리지 WTI원유 선물 ETN(H),9525.0,850.0,-8.19%,0.0
1668.0,하나 인버스 코스닥150 선물 ETN,9515.0,45.0,-0.47%,0.0
1669.0,삼성 인버스 코스닥 150 선물 ETN,9490.0,125.0,-1.30%,0.0
1670.0,TRUE 인버스 유로스탁스50 ETN(H) C,9460.0,50.0,+0.53%,0.0
1671.0,KB STAR 50 ETN,9445.0,290.0,-2.98%,0.0
1672.0,TIGER 유로스탁스레버리지(합성 H),9440.0,10.0,-0.11%,0.0
1673.0,미래에셋 인버스 에너지화학 Core5 ETN,4720.0,10.0,-0.21%,0.0
1674.0,KODEX 혁신기술테마액티브,11690.0,60.0,-0.51%,0.0
1675.0,KODEX MSCI Korea,15545.0,40.0,-0.26%,0.0
1676.0,삼성 나스닥 100 ETN(H),9280.0,70.0,-0.75%,0.0
1677.0,KOSEF KRX100,5145.0,0.0,0.00%,0.0
1678.0,KODEX 미국ETF산업Top10 Indxx,10830.0,275.0,-2.48%,0.0
1679.0,SOL 유럽탄소배출권선물S&P(H),13140.0,445.0,-3.28%,0.0
1680.0,메리츠 인버스 2X 국채5년 ETN,9180.0,0.0,0.00%,0.0
1681.0,ARIRANG KRX300,15280.0,10.0,-0.07%,0.0
1682.0,메리츠 레버리지 국채10년 ETN,9150.0,70.0,+0.77%,0.0
1683.0,하나 코스닥150 선물 ETN,9130.0,120.0,-1.30%,0.0
1684.0,KODEX TDF2030액티브,10735.0,50.0,-0.46%,0.0
1685.0,TIGER 은행,6135.0,5.0,-0.08%,0.0
1686.0,TIMEFOLIO K컬처액티브,8225.0,65.0,-0.78%,0.0
1687.0,SOL 차이나태양광CSI(합성),7525.0,5.0,+0.07%,0.0
1688.0,삼성 인버스 금 선물 ETN(H),9030.0,155.0,-1.69%,0.0
1689.0,SOL 차이나육성산업액티브(합성),8200.0,150.0,-1.80%,0.0
1690.0,ACE 미국IT인터넷S&P(합성 H),11270.0,45.0,-0.40%,0.0
1691.0,메리츠 구리 선물 ETN(H),8970.0,0.0,0.00%,0.0
1692.0,ACE 미국하이일드액티브(H),9950.0,5.0,-0.05%,0.0
1693.0,KOSEF 200선물인버스2X,2760.0,10.0,+0.36%,0.0
1694.0,삼성 구리 선물 ETN(H),8940.0,0.0,0.00%,0.0
1695.0,KB 레버리지 은 선물 ETN(H),17855.0,600.0,+3.48%,0.0
1696.0,TIGER 글로벌사이버보안INDXX,8575.0,110.0,-1.27%,0.0
1697.0,메리츠 인버스 3X 국채30년 ETN,44560.0,735.0,-1.62%,0.0
1698.0,메리츠 인버스 은 선물 ETN(H),8895.0,155.0,-1.71%,0.0
1699.0,KBSTAR KRX300레버리지,12700.0,40.0,+0.32%,0.0
1700.0,TRUE 코스닥 150 ETN,8885.0,155.0,-1.71%,0.0
1701.0,삼성 인버스 은 선물 ETN(H),8885.0,130.0,-1.44%,0.0
1702.0,메리츠 미국채30년 ETN(H),8880.0,50.0,+0.57%,0.0
1703.0,TIGER 미국나스닥넥스트100,10445.0,0.0,0.00%,0.0
1704.0,신한 인버스 2X Russell 2000 ETN,8830.0,40.0,-0.45%,0.0
1705.0,신한 인버스 달러인덱스 선물 ETN(H),8825.0,40.0,+0.46%,0.0
1706.0,ACE 레버리지,6290.0,30.0,-0.47%,0.0
1707.0,신한 레버리지 Russell 2000 ETN,8795.0,165.0,-1.84%,0.0
1708.0,KODEX 미국스마트모빌리티S&P,5495.0,25.0,-0.45%,0.0
1709.0,KOSEF 블루칩,7985.0,20.0,-0.25%,0.0
1710.0,FOCUS 혁신기업액티브,7980.0,15.0,-0.19%,0.0
1711.0,TREX 펀더멘탈 200,35055.0,55.0,-0.16%,0.0
1712.0,TIGER S&P글로벌인프라(합성),12495.0,120.0,-0.95%,0.0
1713.0,삼성 FnGuide 웹 3.0 ETN,8710.0,45.0,-0.51%,0.0
1714.0,메리츠 CSI 300 ETN,8700.0,0.0,0.00%,0.0
1715.0,KBSTAR 미국빅데이터Top3채권혼합iSelect,10865.0,105.0,-0.96%,0.0
1716.0,HANARO KAP초장기국고채,38605.0,270.0,+0.70%,0.0
1717.0,ARIRANG 200선물레버리지,28760.0,80.0,-0.28%,0.0
1718.0,KB 레버리지 KRX 2차전지 K-뉴딜 ETN,8605.0,15.0,+0.17%,0.0
1719.0,KBSTAR 미국장기국채선물(H),9540.0,80.0,+0.85%,0.0
1720.0,ARIRANG 고배당저변동50,10720.0,15.0,+0.14%,0.0
1721.0,KOSEF 미국S&P500(H),10610.0,70.0,-0.66%,0.0
1722.0,HANARO 글로벌워터MSCI(합성),10580.0,145.0,-1.35%,0.0
1723.0,일양약품우,18910.0,140.0,+0.75%,2500.0
1724.0,KB FnGuide 언택트 ETN,8415.0,75.0,-0.88%,0.0
1725.0,KODEX 콩선물(H),14005.0,185.0,+1.34%,0.0
1726.0,SOL 미국TOP5채권혼합40 Solactive,10485.0,5.0,+0.05%,0.0
1727.0,삼성 레버리지 KRX 2차전지 K-뉴딜 ETN,8375.0,65.0,-0.77%,0.0
1728.0,KBSTAR 미국장기국채선물레버리지(합성 H),7945.0,90.0,+1.15%,0.0
1729.0,HANARO CAPEX설비투자iSelect,10425.0,105.0,+1.02%,0.0
1730.0,삼성 코스피 양매도 5% OTM ETN,8310.0,0.0,0.00%,0.0
1731.0,TREX 200,33200.0,80.0,-0.24%,0.0
1732.0,삼성 KRX 리츠 TOP10 월배당 ETN,8295.0,55.0,+0.67%,0.0
1733.0,신한 인버스 은 선물 ETN(H),4135.0,50.0,-1.19%,0.0
1734.0,에셋플러스 글로벌영에이지액티브,11440.0,75.0,-0.65%,0.0
1735.0,ARIRANG 국채선물10년,52750.0,260.0,+0.50%,0.0
1736.0,TRUE 블룸버그 WTI원유 선물 ETN,8215.0,395.0,-4.59%,0.0
1737.0,대상홀딩스우,8970.0,30.0,-0.33%,1000.0
1738.0,TIGER 금은선물(H),10240.0,120.0,+1.19%,0.0
1739.0,삼성 블룸버그 WTI원유 선물 ETN,8185.0,430.0,-4.99%,0.0
1740.0,TIGER 우선주,11680.0,5.0,+0.04%,0.0
1741.0,ARIRANG 미국S&P500,10215.0,185.0,-1.78%,0.0
1742.0,대신 2X 철광석 선물 ETN(H),8165.0,185.0,-2.22%,0.0
1743.0,KBSTAR KQ고배당,12555.0,5.0,+0.04%,0.0
1744.0,ACE 중국본토CSI300레버리지(합성),3690.0,70.0,-1.86%,0.0
1745.0,KOSEF 미국방어배당성장나스닥,13530.0,220.0,-1.60%,0.0
1746.0,KB 인버스 KOSPI 200 선물 ETN,11590.0,20.0,-0.17%,0.0
1747.0,KOSEF 독일DAX,10775.0,25.0,-0.23%,0.0
1748.0,ACE 글로벌브랜드TOP10블룸버그,11530.0,160.0,-1.37%,0.0
1749.0,TIGER 미국S&P500선물인버스(H),3925.0,25.0,+0.64%,0.0
1750.0,ACE 미국나스닥100채권혼합액티브,10040.0,100.0,-0.99%,0.0
1751.0,신한 인버스 다우존스지수 선물 ETN(H),4015.0,35.0,+0.88%,0.0
1752.0,ARIRANG Apple채권혼합Fn,10660.0,25.0,-0.23%,0.0
1753.0,ACE 미국S&P500채권혼합액티브,9980.0,130.0,-1.29%,0.0
1754.0,동원시스템즈우,30200.0,250.0,+0.83%,5000.0
1755.0,크라운제과우,10300.0,60.0,-0.58%,200.0
1756.0,메리츠 천연가스 선물 ETN(H),2655.0,65.0,-2.39%,0.0
1757.0,TIGER 이머징마켓MSCI레버리지(합성 H),6985.0,75.0,+1.09%,0.0
1758.0,SOL 한국형글로벌반도체액티브,10205.0,180.0,-1.73%,0.0
1759.0,히어로즈 TDF2050액티브,10605.0,140.0,-1.30%,0.0
1760.0,덕성우,5710.0,10.0,-0.17%,500.0
1761.0,TIMEFOLIO 미국나스닥100액티브,10710.0,185.0,-1.70%,0.0
1762.0,대신 2X 알루미늄 선물 ETN(H),7905.0,230.0,-2.83%,0.0
1763.0,ACE 삼성그룹동일가중,15780.0,30.0,-0.19%,0.0
1764.0,KODEX 한중전기차(합성),11250.0,135.0,-1.19%,0.0
1765.0,KOSEF 코스피100,24610.0,40.0,-0.16%,0.0
1766.0,ARIRANG 글로벌MSCI(합성 H),15420.0,30.0,-0.19%,0.0
1767.0,KOSEF Fn중소형,20630.0,5.0,+0.02%,0.0
1768.0,VITA 밸류알파액티브,10450.0,0.0,0.00%,0.0
1769.0,메리츠 국채30년 ETN,7825.0,45.0,+0.58%,0.0
1770.0,KB 레버리지 FANG 플러스 ETN(H),15635.0,340.0,-2.13%,0.0
1771.0,KBSTAR 글로벌수소경제Indxx,8675.0,25.0,-0.29%,0.0
1772.0,HANARO 원자력iSelect,10395.0,95.0,+0.92%,0.0
1773.0,삼성 알루미늄 선물 ETN,7795.0,0.0,0.00%,0.0
1774.0,마이다스 KoreaStock중소형액티브,20775.0,25.0,-0.12%,0.0
1775.0,KODEX 모멘텀Plus,11080.0,5.0,+0.05%,0.0
1776.0,KB 인버스 2X 금 선물 ETN(H),15465.0,340.0,-2.15%,0.0
1777.0,HANARO Fn K-메타버스MZ,7705.0,60.0,-0.77%,0.0
1778.0,TIGER 의료기기,15400.0,220.0,+1.45%,0.0
1779.0,메리츠 STAR 50 ETN,7685.0,0.0,0.00%,0.0
1780.0,ACE 코스피,25530.0,5.0,-0.02%,0.0
1781.0,TIMEFOLIO 미국S&P500액티브,10605.0,180.0,-1.67%,0.0
1782.0,TRUE 베트남 VN30 선물 ETN(H),7635.0,40.0,-0.52%,0.0
1783.0,KB 인버스 2X KOSPI 200 선물 ETN,15240.0,85.0,+0.56%,0.0
1784.0,UNICORN R&D 액티브,10860.0,35.0,+0.32%,0.0
1785.0,ACE 밸류대형,8445.0,25.0,-0.30%,0.0
1786.0,KBSTAR KRX300미국달러선물혼합,15165.0,185.0,-1.21%,0.0
1787.0,ARIRANG KS로우사이즈가중TR,15100.0,80.0,-0.53%,0.0
1788.0,KBSTAR 주식혼합,37595.0,170.0,-0.45%,0.0
1789.0,KBSTAR 유로스탁스50(H),11560.0,5.0,-0.04%,0.0
1790.0,마이다스 200커버드콜5%OTM,12495.0,25.0,-0.20%,0.0
1791.0,KODEX MSCI밸류,10680.0,25.0,-0.23%,0.0
1792.0,TIGER KTOP30,8750.0,30.0,+0.34%,0.0
1793.0,히어로즈 TDF2040액티브,10590.0,110.0,-1.03%,0.0
1794.0,삼성 인버스 2X 금 선물 ETN(H),7410.0,165.0,-2.18%,0.0
1795.0,ACE 스마트밸류,12340.0,25.0,-0.20%,0.0
1796.0,신한 인버스 2X 은 선물 ETN(H),1480.0,45.0,-2.95%,0.0
1797.0,HANARO Fn K-푸드,9820.0,50.0,-0.51%,0.0
1798.0,히어로즈 TDF2030액티브,10470.0,90.0,-0.85%,0.0
1799.0,KODEX TSE일본리츠(H),12215.0,45.0,+0.37%,0.0
1800.0,QV US 500 ETN(H),10460.0,0.0,0.00%,0.0
1801.0,ACE 스마트퀄리티,14605.0,30.0,-0.20%,0.0
1802.0,ACE 중국과창판STAR50,8100.0,140.0,-1.70%,0.0
1803.0,TRUE 인버스 2X HSCEI ETN(H),7285.0,260.0,-3.45%,0.0
1804.0,HANARO Fn조선해운,9105.0,70.0,-0.76%,0.0
1805.0,메리츠 레버리지 미국채10년 ETN(H),7275.0,90.0,+1.25%,0.0
1806.0,KOSEF 200선물레버리지,14165.0,85.0,-0.60%,0.0
1807.0,신한 레버리지 10년 국채선물 ETN,10305.0,0.0,0.00%,0.0
1808.0,태영건설우,5540.0,80.0,-1.42%,500.0
1809.0,SOL KRX기후변화솔루션,12015.0,30.0,-0.25%,0.0
1810.0,TIGER 경기방어채권혼합,9000.0,30.0,+0.33%,0.0
1811.0,SOL 한국형글로벌전기차&2차전지액티브,9725.0,125.0,-1.27%,0.0
1812.0,KBSTAR KRX기후변화솔루션,11970.0,60.0,+0.50%,0.0
1813.0,KODEX Fn멀티팩터,11960.0,0.0,0.00%,0.0
1814.0,ACE 코스닥(합성),11960.0,0.0,0.00%,0.0
1815.0,HANARO 미국S&P500,10235.0,200.0,-1.92%,0.0
1816.0,KB 레버리지 구리 선물 ETN(H),14210.0,220.0,+1.57%,0.0
1817.0,남선알미우,23000.0,500.0,-2.13%,500.0
1818.0,KODEX TDF2040액티브,10825.0,120.0,-1.10%,0.0
1819.0,ACE 스마트로우볼,14050.0,35.0,-0.25%,0.0
1820.0,KOSEF 차이나내수소비TOP CSI,9350.0,195.0,-2.04%,0.0
1821.0,KBSTAR 국채30년레버리지KAP(합성),20015.0,235.0,+1.19%,0.0
1822.0,ACE 베트남VN30선물블룸버그레버리지(H),8695.0,20.0,-0.23%,0.0
1823.0,TIGER 코스피중형주,13910.0,60.0,+0.43%,0.0
1824.0,TIGER MSCI KOREA ESG유니버설,9645.0,85.0,-0.87%,0.0
1825.0,KODEX 한중반도체(합성),11570.0,0.0,0.00%,0.0
1826.0,대신 인버스 철광석 선물 ETN(H) B,6920.0,75.0,+1.10%,0.0
1827.0,마이티 코스피100,24670.0,160.0,-0.64%,0.0
1828.0,대원전선우,2635.0,10.0,+0.38%,500.0
1829.0,KBSTAR 글로벌농업경제MV,9805.0,60.0,-0.61%,0.0
1830.0,신한 인버스 2X 10년 국채선물 ETN,9800.0,85.0,-0.86%,0.0
1831.0,코리아써키트2우B,8750.0,20.0,-0.23%,500.0
1832.0,KODEX 미국채울트라30년선물인버스(H),9755.0,80.0,-0.81%,0.0
1833.0,KBSTAR V&S셀렉트밸류,13615.0,10.0,+0.07%,0.0
1834.0,KBSTAR 200에너지화학,10615.0,20.0,+0.19%,0.0
1835.0,ACE 스마트모멘텀,13560.0,35.0,-0.26%,0.0
1836.0,TIGER 200커뮤니케이션서비스,18805.0,40.0,+0.21%,0.0
1837.0,KB 인버스 KOSDAQ150 선물 ETN,9615.0,55.0,-0.57%,0.0
1838.0,ARIRANG KS퀄리티가중TR,13415.0,25.0,-0.19%,0.0
1839.0,KOSEF 차이나A50커넥트레버리지MSCI(합성H),10295.0,0.0,0.00%,0.0
1840.0,KOSEF 코스닥150선물레버리지,4920.0,60.0,+1.23%,0.0
1841.0,KB 인버스 2X 은 선물 ETN(H),13320.0,405.0,-2.95%,0.0
1842.0,TIGER 모멘텀,23780.0,60.0,+0.25%,0.0
1843.0,WOORI AI ESG액티브,8315.0,5.0,-0.06%,0.0
1844.0,동부건설우,29450.0,400.0,-1.34%,5000.0
1845.0,파워 고배당저변동성,27650.0,70.0,-0.25%,0.0
1846.0,KBSTAR 차이나항셍테크,5525.0,25.0,-0.45%,0.0
1847.0,TIGER 코스닥150IT,13785.0,150.0,-1.08%,0.0
1848.0,KODEX 밸류Plus,8265.0,50.0,-0.60%,0.0
1849.0,신한 인버스 2X S&P500 선물 ETN,3300.0,15.0,+0.46%,0.0
1850.0,KODEX 국채선물10년인버스,52315.0,230.0,-0.44%,0.0
1851.0,KBSTAR 글로벌데이터센터리츠나스닥(합성),10130.0,170.0,-1.65%,0.0
1852.0,대신 S&P WTI원유 선물 ETN,6570.0,335.0,-4.85%,0.0
1853.0,HANARO KRX기후변화솔루션,11935.0,50.0,-0.42%,0.0
1854.0,KODEX MSCI모멘텀,10920.0,10.0,+0.09%,0.0
1855.0,KB 레버리지 KRX 리츠 TOP 10 ETN,6545.0,80.0,+1.24%,0.0
1856.0,HANARO Fn친환경에너지,9330.0,50.0,+0.54%,0.0
1857.0,ARIRANG KS밸류가중TR,14490.0,60.0,-0.41%,0.0
1858.0,KODEX 경기소비재,9310.0,15.0,+0.16%,0.0
1859.0,한양증권우,12390.0,20.0,+0.16%,5000.0
1860.0,HANARO 글로벌신재생에너지MSCI(합성),9275.0,60.0,-0.64%,0.0
1861.0,ARIRANG 코스피,25890.0,25.0,-0.10%,0.0
1862.0,KB KOSDAQ 150 선물 ETN,9220.0,140.0,-1.50%,0.0
1863.0,KBSTAR 수출주,10735.0,20.0,+0.19%,0.0
1864.0,깨끗한나라우,17490.0,210.0,+1.22%,1000.0
1865.0,KBSTAR 5대그룹주,6390.0,10.0,-0.16%,0.0
1866.0,HANARO 농업융복합산업,11600.0,105.0,-0.90%,0.0
1867.0,ACE 미국스팩&IPO INDXX,5305.0,35.0,-0.66%,0.0
1868.0,노루페인트우,13730.0,340.0,-2.42%,500.0
1869.0,ACE Fn성장소비주도주,6355.0,15.0,-0.24%,0.0
1870.0,크라운해태홀딩스우,10530.0,30.0,-0.28%,500.0
1871.0,KODEX 국채선물3년인버스,52485.0,0.0,0.00%,0.0
1872.0,대신 천연가스 선물 ETN(H),6290.0,155.0,-2.40%,0.0
1873.0,금강공업우,10660.0,130.0,+1.23%,1000.0
1874.0,ACE 일본TOPIX인버스(합성 H),3680.0,10.0,+0.27%,0.0
1875.0,TIGER 차이나항셍25,13875.0,160.0,+1.17%,0.0
1876.0,KBSTAR 차이나H선물인버스(H),12360.0,340.0,-2.68%,0.0
1877.0,ACE 스마트하이베타,12325.0,80.0,-0.64%,0.0
1878.0,삼성 HSCEI ETN(H),6130.0,0.0,0.00%,0.0
1879.0,KOSEF 차이나A50커넥트인버스MSCI(합성 H),9420.0,0.0,0.00%,0.0
1880.0,ARIRANG 심천차이넥스트(합성),10160.0,220.0,-2.12%,0.0
1881.0,HANARO 고배당,11055.0,30.0,-0.27%,0.0
1882.0,SOL KEDI메가테크액티브,12155.0,20.0,-0.16%,0.0
1883.0,TIGER 200 산업재,6320.0,15.0,-0.24%,0.0
1884.0,ARIRANG 신흥국MSCI인버스(합성 H),11655.0,0.0,0.00%,0.0
1885.0,HANARO KRX300,15030.0,70.0,-0.46%,0.0
1886.0,SK네트웍스우,52900.0,0.0,0.00%,2500.0
1887.0,성문전자우,10000.0,440.0,-4.21%,500.0
1888.0,하이트진로홀딩스우,12700.0,200.0,-1.55%,5000.0
1889.0,ARIRANG KS로우볼가중TR,11890.0,60.0,-0.50%,0.0
1890.0,KBSTAR 200고배당커버드콜ATM,7420.0,30.0,-0.40%,0.0
1891.0,금호건설우,20300.0,100.0,-0.49%,5000.0
1892.0,HANARO Fn5G산업,10765.0,120.0,-1.10%,0.0
